"uav0000070_02088_s (AOS=0.28210396288423634, TL=0)",,"uav0000070_04877_s (AOS=0.0009519945065235034, TL=332)",,"uav0000071_00816_s (AOS=0.16481364891559339, TL=0)",,"uav0000071_01536_s (AOS=0.0, TL=481)",,"uav0000071_02520_s (AOS=0.010656413241499938, TL=2)",,"uav0000072_02544_s (AOS=0.2565864121694929, TL=0)",,"uav0000072_03792_s (AOS=0.22641800713862545, TL=14)",,"uav0000072_04680_s (AOS=0.08962942776383115, TL=0)",,"uav0000072_06672_s (AOS=0.15562245945236045, TL=13)",,"uav0000072_08448_s (AOS=0.3625787959625206, TL=4)",,"uav0000076_00241_s (AOS=0.003864142663894538, TL=0)",,"uav0000080_01680_s (AOS=0.07589400129660266, TL=22)",,"uav0000084_00000_s (AOS=0.01947908575055176, TL=0)",,"uav0000084_00812_s (AOS=0.030725820578027044, TL=0)",,"uav0000085_00000_s (AOS=0.0021085337647075543, TL=0)",,"uav0000089_00920_s (AOS=0.2279512007914436, TL=42)",,"uav0000090_00276_s (AOS=0.010327022375215145, TL=415)",,"uav0000090_01104_s (AOS=0.021722793140221314, TL=27)",,"uav0000091_00460_s (AOS=0.0, TL=231)",,"uav0000091_01035_s (AOS=0.02264525248407621, TL=17)",,"uav0000091_01288_s (AOS=0.0, TL=783)",,"uav0000091_02530_s (AOS=0.0, TL=231)",,"uav0000099_02520_s (AOS=0.05193393927123414, TL=11)",,"uav0000107_01763_s (AOS=0.24888965726101084, TL=8)",,"uav0000126_07915_s (AOS=0.10976425527579454, TL=0)",,"uav0000144_01980_s (AOS=0.1074995531005159, TL=0)",,"uav0000144_03200_s (AOS=0.17145143026396995, TL=1)",,"uav0000147_00000_s (AOS=0.006237366102977288, TL=0)",,"uav0000148_00840_s (AOS=0.46927739324049245, TL=186)",,"uav0000149_00317_s (AOS=0.08227460917749647, TL=0)",,"uav0000159_00000_s (AOS=0.13017840729524435, TL=67)",,"uav0000160_00000_s (AOS=0.43392514174467933, TL=3)",,"uav0000169_00000_s (AOS=0.23277710036007, TL=182)",,"uav0000170_00000_s (AOS=0.5627091313865042, TL=1258)",
IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors
0.2894736842105263,31.016124838541646,0.3160621761658031,13.341664064126334,0.37823834196891193,29.068883707497267,0.0,0.0,0.15643128625725145,13.038404810405298,0.25862068965517243,24.331050121192877,0.4186046511627907,7.280109889280518,0.2689655172413793,22.090722034374522,0.11428571428571428,13.152946437965905,0.36,9.219544457292887,0.27336860670194,76.4198926981712,0.6,10.198039027185569,0.415929203539823,23.706539182259394,0.13989637305699482,36.124783736376884,0.2982526210683974,33.12099032335839,0.5294117647058824,6.324555320336759,0.7142857142857143,2.23606797749979,0.610738255033557,2.23606797749979,0.0,0.0,0.36,3.605551275463989,0.0,0.0,0.0,0.0,0.21739130434782608,18.110770276274835,0.3228585909782058,10.816653826391969,0.30659025787965616,37.12142238654117,0.4338508637655806,22.67156809750927,0.8367346938775511,6.082762530298219,0.3454626732230666,90.6697303403953,0.631578947368421,1.0,0.3394507186858316,33.24154027718932,0.2753623188405797,9.433981132056603,0.6419019316493314,8.48528137423857,0.625,5.0,0.8571428571428571,3.0
0.2894736842105263,34.785054261852174,0.0,0.0,0.4696132596685083,16.0312195418814,0.0,0.0,0.23115577889447236,16.0312195418814,0.2564102564102564,21.095023109728988,0.3429895712630359,6.082762530298219,0.2534246575342466,28.284271247461902,0.09859154929577464,15.297058540778355,0.36,9.848857801796104,0.29263472598748386,83.35466393669883,0.5454545454545454,13.0,0.2527659574468085,47.20169488482379,0.16472203157172272,31.0,0.2818284757778653,34.655446902326915,0.5294117647058824,4.123105625617661,0.7142857142857143,1.4142135623730951,0.6453900709219859,1.4142135623730951,0.0,0.0,0.28,5.0990195135927845,0.0,0.0,0.0,0.0,0.1506849315068493,15.620499351813308,0.39759036144578314,5.0,0.27808988764044945,47.29693436154187,0.7849462365591398,6.082762530298219,0.5535504119262455,23.08679276123039,0.5834788590781605,21.02379604162864,0.6756756756756757,2.23606797749979,0.33962264150943394,65.80273550544841,0.29411764705882354,9.848857801796104,0.6147812231891163,15.0,0.5918367346938775,5.0990195135927845,0.6708004509582863,6.4031242374328485
0.2894736842105263,42.20189569201838,0.0,0.0,0.4777777777777778,21.213203435596427,0.0,0.0,0.24048608890310202,21.02379604162864,0.2571902654867257,19.6468827043885,0.3287474921180854,7.0710678118654755,0.2708333333333333,22.090722034374522,0.16417910447761194,8.06225774829855,0.36,15.033296378372908,0.3140132802571893,85.7962703152066,0.556595979069127,13.601470508735444,0.2770578088371887,52.80151512977634,0.15725140403039312,40.049968789001575,0.3114523737829971,28.653097563788805,0.5294117647058824,5.830951894845301,0.7142857142857143,2.23606797749979,0.5728813559322034,2.23606797749979,0.0,0.0,0.391304347826087,3.0,0.0,0.0,0.0,0.0,0.20863309352517986,7.615773105863909,0.47540983606557374,3.0,0.27808988764044945,48.27007354458868,0.7323645970937913,9.219544457292887,0.5652173913043478,25.019992006393608,0.5826040696901184,58.180752831155424,0.631578947368421,1.0,0.32710280373831774,61.554853586049575,0.38095238095238093,7.0,0.5882138959621681,15.524174696260024,0.625,4.0,0.6393805309734514,7.0710678118654755
0.225,19.697715603592208,0.0,0.0,0.4777777777777778,21.213203435596427,0.0,0.0,0.23836717428087986,10.04987562112089,0.2621518296013108,14.422205101855956,0.30554773303294847,7.615773105863909,0.24003919007184846,23.769728648009426,0.10638297872340426,14.866068747318506,0.36,17.029386365926403,0.28741232273287326,81.98780397107853,0.4391371340523883,17.4928556845359,0.3835989117761368,11.313708498984761,0.169921875,42.01190307520001,0.3862173118194102,22.47220505424423,0.5294117647058824,4.47213595499958,0.7142857142857143,2.23606797749979,0.5728813559322034,2.23606797749979,0.0,0.0,0.10028653295128939,8.602325267042627,0.0,0.0,0.0,0.0,0.18309859154929578,8.48528137423857,0.2710007304601899,16.76305461424021,0.3019153884345031,49.16299421312742,0.6528863120746156,13.92838827718412,0.4142857142857143,33.52610922848042,0.5848910489211707,34.40930106817051,0.6756756756756757,4.0,0.3188854489164087,63.655321851358195,0.31343283582089554,8.54400374531753,0.3718056137410976,31.304951684997057,0.4716981132075472,9.055385138137417,0.6956521739130435,6.082762530298219
0.2894736842105263,46.57252408878007,0.0,0.0,0.4777777777777778,22.090722034374522,0.0,0.0,0.24481768895503347,12.0,0.26232114467408585,12.0,0.29497206703910617,7.810249675906654,0.2887323943661972,22.0,0.09859154929577464,16.55294535724685,0.3465346534653465,21.02379604162864,0.35148789098997046,65.11528238439882,0.5016077170418006,14.422205101855956,0.30225290358692103,19.79898987322333,0.16782334384858044,24.08318915758459,0.35412141896783533,27.730849247724095,0.5294117647058824,7.211102550927978,0.7142857142857143,2.23606797749979,0.03111111111111111,13.038404810405298,0.0,0.0,0.2229299363057325,5.385164807134504,0.0,0.0,0.0,0.0,0.23529411764705882,14.317821063276353,0.45528455284552843,14.142135623730951,0.2089439968941085,76.55716818169282,0.6485229415461974,12.165525060596439,0.4244604316546763,32.57299494980466,0.5862663720153075,39.293765408777,0.631578947368421,3.1622776601683795,0.2754491017964072,73.0,0.29850746268656714,9.848857801796104,0.5874846625766871,15.811388300841896,0.4716981132075472,9.486832980505138,0.7333333333333333,5.0
0.2766393442622951,21.095023109728988,0.0,0.0,0.4777777777777778,21.37755832643195,0.0,0.0,0.246099593930327,14.035668847618199,0.26004728132387706,6.4031242374328485,0.3170454545454545,7.280109889280518,0.29325613079019075,14.0,0.07586206896551724,18.439088914585774,0.36,19.235384061671343,0.37311791505089176,84.09518416651456,0.4325153374233129,17.029386365926403,0.27419205481989073,15.033296378372908,0.182979378270237,44.01136216933077,0.369807391983342,25.238858928247925,0.5294117647058824,8.06225774829855,0.7142857142857143,2.23606797749979,0.5728813559322034,2.23606797749979,0.0,0.0,0.28,5.0990195135927845,0.0,0.0,0.0,0.0,0.20863309352517986,19.235384061671343,0.47540983606557374,2.0,0.20575494300718764,76.05918747922567,0.5287945908137095,19.4164878389476,0.5663008009492733,22.135943621178654,0.5819996744968263,31.827660925679098,0.6944444444444444,3.605551275463989,0.3385579937304075,53.075418038862395,0.35384615384615387,9.055385138137417,0.5728178944809141,16.278820596099706,0.46357615894039733,10.816653826391969,0.7976047904191617,4.123105625617661
0.2894736842105263,44.14748010928823,0.0,0.0,0.4777777777777778,17.46424919657298,0.0,0.0,0.1482456140350877,13.601470508735444,0.2512742099898063,18.027756377319946,0.3170454545454545,7.280109889280518,0.24003919007184846,28.635642126552707,0.08333333333333333,18.384776310850235,0.36,25.45584412271571,0.3652182358225625,77.46612162745726,0.3409090909090909,19.235384061671343,0.3048632954270506,11.661903789690601,0.19512932990470427,37.05401462729781,0.39904229848363926,12.041594578792296,0.5294117647058824,6.708203932499369,0.0,0.0,0.7313432835820896,1.0,0.0,0.0,0.16363636363636364,6.708203932499369,0.0,0.0,0.0,0.0,0.13513513513513514,12.0,0.44,17.26267650163207,0.24039615846338536,54.230987451824994,0.7849462365591398,6.708203932499369,0.5163699023549684,28.160255680657446,0.5405269429365815,13.038404810405298,0.55,4.242640687119285,0.36421725239616615,53.41348144429457,0.3384615384615385,9.219544457292887,0.5685365853658536,18.601075237738275,0.4716981132075472,9.848857801796104,0.7333333333333333,5.0
0.2936814001779887,44.27188724235731,0.0,0.0,0.4777777777777778,36.24913792078372,0.0,0.0,0.12997043959187565,22.360679774997898,0.2641509433962264,3.1622776601683795,0.3011507156890261,9.055385138137417,0.21504,31.32091952673165,0.09859154929577464,15.811388300841896,0.36,22.561028345356956,0.3582651222242511,93.91485505499116,0.39395465994962214,16.401219466856727,0.2725182062092756,22.67156809750927,0.18502202643171806,44.04543109109048,0.3468420247744303,24.73863375370596,0.4857142857142857,9.848857801796104,0.0,0.0,0.7313432835820896,1.0,0.0,0.0,0.391304347826087,3.0,0.0,0.0,0.0,0.0,0.23529411764705882,6.0,0.47540983606557374,15.652475842498529,0.28363477095893236,67.60177512462228,0.6347544253303415,13.892443989449804,0.6017699115044248,22.0,0.5855179994503985,48.91829923454004,0.55,5.0,0.3302180685358255,69.40461079784254,0.31343283582089554,7.615773105863909,0.3767929779490473,31.144823004794873,0.5673758865248227,4.47213595499958,0.717391304347826,5.0990195135927845
0.2936814001779887,45.27692569068709,0.0,0.0,0.4777777777777778,12.529964086141668,0.0,0.0,0.14548090865152247,14.422205101855956,0.2635431918008785,5.830951894845301,0.32608695652173914,8.246211251235321,0.21959782955633578,24.698178070456937,0.09090909090909091,17.08800749063506,0.32038834951456313,22.20360331117452,0.35097571029687413,81.27115109311545,0.5194947830862163,16.492422502470642,0.19420595932234516,29.410882339705484,0.20659340659340658,52.3450093132096,0.3914061677718135,16.401219466856727,0.4857142857142857,9.486832980505138,0.0,0.0,0.7313432835820896,1.0,0.0,0.0,0.391304347826087,3.0,0.0,0.0,0.0,0.0,0.1527806925498426,8.06225774829855,0.3769230769230769,21.02379604162864,0.31589023611997447,72.44308110509934,0.7659574468085106,7.0,0.4898419864559819,28.635642126552707,0.5844105623687991,39.11521443121589,0.6756756756756757,5.385164807134504,0.2593595762609847,91.60785992479029,0.34894459102902375,9.055385138137417,0.656885758998435,9.219544457292887,0.5,8.246211251235321,0.95,1.0
0.2936814001779887,42.1070065428546,0.0,0.0,0.4696132596685083,16.0312195418814,0.0,0.0,0.13900955690703737,15.556349186104045,0.2612481857764877,12.0,0.23791722296395193,12.083045973594572,0.2226438962681847,26.570660511172846,0.10638297872340426,14.866068747318506,0.3465346534653465,28.0178514522438,0.34454955677210986,90.27181176868004,0.5793991416309013,11.180339887498949,0.31985976489997936,55.47071299343465,0.20224719101123595,49.01020301937138,0.25534936565044497,72.62231062146122,0.47299509001636664,9.055385138137417,0.0,0.0,0.7313432835820896,1.0,0.0,0.0,0.391304347826087,3.0,0.0,0.0,0.0,0.0,0.23978201634877383,8.246211251235321,0.38461538461538464,20.615528128088304,0.2899593368783234,51.478150704935004,0.68106652993206,11.661903789690601,0.4117647058823529,31.953090617340916,0.5867117741667128,44.68780594300866,0.6756756756756757,1.0,0.23054755043227665,83.00602387778854,0.3337730870712401,9.219544457292887,0.5827067669172933,17.08800749063506,0.6279926335174953,3.1622776601683795,0.6595744680851063,7.0
0.2936814001779887,36.22154055254967,0.0,0.0,0.4696132596685083,16.0312195418814,0.0,0.0,0.25799641085189484,3.1622776601683795,0.2503597122302158,19.026297590440446,0.2618399564507349,12.041594578792296,0.2521210180886826,35.510561809129406,0.07586206896551724,19.313207915827967,0.3262089233235373,26.1725046566048,0.3383544901738785,85.21150157109074,0.6096698113207547,12.165525060596439,0.30948523647765874,18.867962264113206,0.2,58.137767414994535,0.07421859286375156,140.46351839534705,0.5142857142857142,6.082762530298219,0.0,0.0,0.7313432835820896,1.0,0.0,0.0,0.45454545454545453,2.8284271247461903,0.0,0.0,0.0,0.0,0.23529411764705882,8.0,0.42857142857142855,20.396078054371138,0.29726329034287513,65.19202405202648,0.8043478260869565,9.486832980505138,0.46883068978236814,29.410882339705484,0.47812711820220033,67.11929677819934,0.6944444444444444,2.0,0.3656957928802589,56.4003546088143,0.3092189500640205,9.486832980505138,0.5679702048417132,18.384776310850235,0.4882154882154882,6.4031242374328485,0.7586408904510837,3.1622776601683795
0.2936814001779887,40.311288741492746,0.0,0.0,0.4,29.732137494637012,0.0,0.0,0.23487581160465834,6.4031242374328485,0.2503597122302158,18.027756377319946,0.23232323232323232,15.132745950421556,0.22857142857142856,23.769728648009426,0.08333333333333333,18.384776310850235,0.3394495412844037,25.079872407968907,0.3394642413847577,85.70297544426332,0.6018626309662398,10.816653826391969,0.29382781456953644,19.72308292331602,0.1744815148782687,40.11234224026316,0.0,0.0,0.5690515806988353,7.0,0.0,0.0,0.7313432835820896,1.0,0.0,0.0,0.45454545454545453,2.8284271247461903,0.0,0.0,0.0,0.0,0.22627737226277372,22.02271554554524,0.48142937535171637,9.055385138137417,0.31393363917635764,70.03570517957252,0.711340206185567,14.142135623730951,0.5083333333333333,29.0,0.5379355615119523,27.892651361962706,0.6944444444444444,4.0,0.4755244755244755,41.48493702538308,0.3543201607501674,9.055385138137417,0.5966214486818531,15.132745950421556,0.5673758865248227,4.47213595499958,0.9024390243902439,2.0
0.2936814001779887,43.56604182158393,0.0,0.0,0.42245989304812837,25.0,0.0,0.0,0.2361658031088083,8.94427190999916,0.22913719943422914,10.44030650891055,0.24925895984909727,13.038404810405298,0.2873230373230373,30.14962686336267,0.09859154929577464,18.601075237738275,0.3394495412844037,30.066592756745816,0.3391418583756767,91.8313671900838,0.5816091954022988,15.033296378372908,0.2934072253881947,20.09975124224178,0.17998163452708907,46.04345773288535,0.0,0.0,0.4783216783216783,6.708203932499369,0.0,0.0,0.7313432835820896,1.0,0.0,0.0,0.4090909090909091,3.0,0.0,0.0,0.0,0.0,0.23529411764705882,21.095023109728988,0.4373369938229238,11.704699910719626,0.273940365667589,72.83543093852057,0.5101402248232704,24.186773244895647,0.40950347036839296,32.57299494980466,0.5853872244205766,22.02271554554524,0.5897435897435898,8.246211251235321,0.5071428571428571,13.92838827718412,0.34894459102902375,9.055385138137417,0.47749881572714353,25.553864678361276,0.628992628992629,2.8284271247461903,0.6549062844542448,6.4031242374328485
