"uav0000070_02088_s (AOS=0.0004923627725372901, TL=0)",,"uav0000070_04877_s (AOS=0.001444441840306681, TL=0)",,"uav0000071_00816_s (AOS=0.003400562797280864, TL=0)",,"uav0000071_01536_s (AOS=0.002006490872692294, TL=0)",,"uav0000071_02520_s (AOS=0.0005502648593760698, TL=0)",,"uav0000072_02544_s (AOS=0.0018064939531745488, TL=1)",,"uav0000072_03792_s (AOS=0.007708520349046604, TL=0)",,"uav0000072_04680_s (AOS=0.0011766297336939634, TL=0)",,"uav0000072_06672_s (AOS=0.0002772881852922522, TL=0)",,"uav0000072_08448_s (AOS=0.0013697649445173607, TL=1)",,"uav0000076_00241_s (AOS=0.0, TL=0)",,"uav0000080_01680_s (AOS=0.001186244256640173, TL=0)",,"uav0000084_00000_s (AOS=0.0005197390159906974, TL=0)",,"uav0000084_00812_s (AOS=0.0019703419595577328, TL=7)",,"uav0000085_00000_s (AOS=8.605884408043094e-05, TL=0)",,"uav0000089_00920_s (AOS=0.0002880922915434904, TL=1)",,"uav0000090_00276_s (AOS=0.0007813495557529775, TL=1)",,"uav0000090_01104_s (AOS=0.0012237548173804874, TL=7)",,"uav0000091_00460_s (AOS=0.027881108947127684, TL=0)",,"uav0000091_01035_s (AOS=0.001222678960841939, TL=1)",,"uav0000091_01288_s (AOS=0.00043826302523294555, TL=1)",,"uav0000091_02530_s (AOS=0.0028247761594423627, TL=1)",,"uav0000099_02520_s (AOS=0.0007424802241014263, TL=0)",,"uav0000107_01763_s (AOS=0.1895725434094205, TL=71)",,"uav0000126_07915_s (AOS=3.6745594041161545e-05, TL=0)",,"uav0000144_01980_s (AOS=0.002237522388004583, TL=0)",,"uav0000144_03200_s (AOS=0.0005989789705659642, TL=0)",,"uav0000147_00000_s (AOS=0.0, TL=0)",,"uav0000148_00840_s (AOS=0.0009575798160056518, TL=0)",,"uav0000149_00317_s (AOS=0.0006594274981689658, TL=0)",,"uav0000159_00000_s (AOS=0.001209020806412286, TL=0)",,"uav0000160_00000_s (AOS=0.0010161889155945953, TL=0)",,"uav0000169_00000_s (AOS=0.0006491986925804895, TL=0)",,"uav0000170_00000_s (AOS=0.0011186154995218777, TL=2)",
IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors,IoUs,Center Errors
0.0,0.0,0.0,0.0,0.10564585115483319,65.0,0.07410609037328095,71.7007670809734,0.0,0.0,0.10108864696734059,27.202941017470888,0.11447335605619752,112.40106761058811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03939075630252101,88.28363381737297,0.0,85.14693182963201,0.07721345229924502,100.40418317978589,0.0,0.0,0.0,0.0,0.0,37.48332962798263,0.01575911073589419,25.059928172283335,0.05288207297726071,45.221676218380054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439463601532567,13.601470508735444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03245967741935484,61.554853586049575,0.03955278979010653,56.356011214421486,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.07191595643329814,107.00467279516349,0.08755522827687776,77.69813382572325,0.0,0.0,0.01843417913684667,37.44329045369811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042843232716650435,81.39410298049853,0.0,86.28441342444185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.68843247363729,0.016563146997929608,25.942243542145693,0.04859086491739553,44.27188724235731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439463601532567,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030800373715353473,63.00793600809346,0.06292042282524138,54.120236510939236,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.10022845007883137,88.63972021616495,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04165438038333204,81.39410298049853,0.0,84.29116205154607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.70602559196064,0.016856046354127473,23.323807579381203,0.043478260869565216,47.53945729601885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4180790960451977,15.264337522473747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416990416990417,50.60632371551998,0.055998270323696565,37.20215047547655,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.07772244451481045,102.42070103255493,0.0,0.0,0.0,56.36488268416781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04281111430120905,78.00640999302557,0.0,86.20904824900923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016613513313060893,23.021728866442675,0.040628385698808236,48.46648326421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429822890877928,12.649110640673518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04004697116942015,44.294469180700204,0.06308519246329904,34.40930106817051,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.245087125446844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03677357125632988,108.16653826391968,0.0,91.26883367283708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016908212560386472,23.853720883753127,0.03876970793486689,45.880278987817846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4406779661016949,14.317821063276353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035587975243147656,50.32891812864648,0.05657159658923846,31.622776601683793,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.481089431852205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.42986815621421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017516421645292463,20.0,0.03930817610062893,45.31004303683677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4847457627118644,13.152946437965905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027867004790081713,66.61080993352356,0.050975381461066456,34.438350715445125,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.36488268416781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.42536350467836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017267961763798953,20.248456731316587,0.038580246913580245,50.695167422546305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5005747126436781,12.041594578792296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02727118739766247,70.80254232723568,0.04990777910382988,31.144823004794873,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.80151512977634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.60923651951158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015955552389771352,21.633307652783937,0.03876970793486689,49.24428900898052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4759783029833398,12.36931687685298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025045372050816698,87.78382538941898,0.057441716159914905,23.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.97655820689325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.71742649611338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015130023640661938,24.186773244895647,0.038580246913580245,50.15974481593781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4932196822936846,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03193282866682093,70.80254232723568,0.045033112582781455,29.068883707497267,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.92419889539804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015295322635711848,22.847319317591726,0.0380517503805175,48.33218389437829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5105363984674329,9.219544457292887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02813209854971169,77.00649323271382,0.03621338037977622,36.069377593742864,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9492567037528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015087223008015087,22.360679774997898,0.04101722723543889,44.598206241955516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5105363984674329,10.770329614269007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026656364689974888,95.38343671728336,0.02885760527681925,41.88078318274385,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5600495662759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014785478547854785,24.166091947189145,0.03948927208108464,47.53945729601885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4835335141418055,11.045361017187261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021124551971326164,122.03687967167957,0.041185619429323445,29.832867780352597,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.48308055437865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014803066349458101,26.076809620810597,0.0434719605854224,48.104053883222775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4932196822936846,9.055385138137417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033567287152883735,37.48332962798263,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.05477397131553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01524431740846604,22.80350850198276,0.04325259515570934,47.53945729601885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5173258003766479,9.055385138137417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026497784184135065,43.93176527297759,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.20103626247513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015313098167897183,18.867962264113206,0.04201680672268908,49.76946855251722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512241054613936,10.44030650891055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017238113279030118,53.41348144429457,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.27115109311545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014960261804581581,18.601075237738275,0.04304778303917348,44.94441010848846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4997143401256903,10.44030650891055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02427736894014111,43.01162633521314,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.00602387778854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016024777807702666,20.808652046684813,0.04945054945054945,44.94441010848846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013232514177693,11.045361017187261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015545215578451219,52.839379254491625,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.96987405076617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015398550724637682,20.248456731316587,0.04679144385026738,45.31004303683677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504708097928437,10.44030650891055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014645713222986795,54.91812087098393,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.81527307120105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015369712625121086,20.248456731316587,0.048287971905179985,44.9221548904324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519774011299435,10.04987562112089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020731373681490712,46.75467891024384,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8443097808648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014348586242237896,21.633307652783937,0.04854368932038835,43.965895873961216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4920967434774329,10.198039027185569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017228626024779634,51.22499389946279,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.60334722173695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010315533980582525,30.4138126514911,0.046908315565031986,47.43416490252569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47849670670282834,10.198039027185569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016841715634109102,51.62363799656123,0.0,0.0,0.0,0.0
